"MARKET_CD","MARKET_NM","HSN_CD","HSN_NM","TOWN_CD","TOWN_NM","ROAD_CD","ROAD_NM","STORE_CD","STORE_NM","ADDR","ISOPEN","ZIP_CD"
"HL","萊爾富","A","臺北市","114","內湖區","","","3206","北市湖潤店","台北市內湖區舊宗路一段１８８號","Y","114"
"HL","萊爾富","O","新竹市","382","北區","","","3218","新竹竹湳店","新竹市北區武陵路１２３號","Y","300"
"HL","萊爾富","M","南投縣","544","國姓鄉","","","3219","南投國姓店","南投縣國姓鄉中正路一段１００-１號","Y","544"
"HL","萊爾富","H","桃園市","333","龜山區","","","3220","桃縣桃耕店","桃園市龜山區忠義路一段１０４１號","Y","333"
"HL","萊爾富","O","新竹市","382","北區","","","3221","新竹竹鵬店","新竹市北區延平路一段３９３號","Y","300"
"HL","萊爾富","A","臺北市","104","中山區","","","3225","北市大同店","台北市中山區中山北路三段４０號","Y","104"
"HL","萊爾富","F","新北市","248","五股區","","","3227","北縣五維店","新北市五股區四維路１５３號","Y","248"
"HL","萊爾富","H","桃園市","326","楊梅區","","","3235","桃縣楊福店","桃園市楊梅區福德街６６、６８號","Y","326"
"HL","萊爾富","O","新竹市","381","東區","","","3240","新竹竹賓店","新竹市東區中華路二段２０６號","Y","300"
"HL","萊爾富","H","桃園市","330","桃園區","","","3242","桃市桃都店","桃園市桃園區樹仁二街４６、５０號","Y","330"
"HL","萊爾富","F","新北市","244","林口區","","","3243","北縣醒吾店","新北市林口區粉寮路一段１０１號(醒吾科技大學內生活大樓一樓餐飲中心美食廣場)","Y","244"
"HL","萊爾富","E","高雄市","807","三民區","","","3247","高市科工店","高雄市三民區九如一路５３３、５３５號","Y","807"
"HL","萊爾富","A","臺北市","112","北投區","","","3257","北市北武店","台北市北投區學園路２號","Y","112"
"HL","萊爾富","N","彰化縣","508","和美鎮","","","3266","彰縣彰新店","彰化縣和美鎮彰新路三段１８３、１８５、１８７號","Y","508"
"HL","萊爾富","H","桃園市","328","觀音區","","","3270","桃縣觀坪店","桃園市觀音區忠愛路三段２號","Y","328"
"HL","萊爾富","A","臺北市","106","大安區","","","3271","北市臨江店","台北市大安區臨江街４０巷２號","Y","106"
"HL","萊爾富","H","桃園市","334","八德區","","","3276","八德桃壯店","桃園市八德區國際路８５號","Y","334"
"HL","萊爾富","E","高雄市","802","苓雅區","","","3277","高市雅福店","高雄市苓雅區福德二路５號","Y","802"
"HL","萊爾富","H","桃園市","326","楊梅區","","","3279","桃縣楊賀店","桃園市楊梅區幼獅路二段１號","Y","326"
"HL","萊爾富","E","高雄市","830","鳳山區","","","3282","鳳山鳳育店","高雄市鳳山區鳳育路２號及和成路５１９－１號","Y","830"
"HL","萊爾富","B","臺中市","406","北屯區","","","3285","台中中軍店","台中市北屯區軍功路二段１３０號","Y","406"
"HL","萊爾富","J","新竹縣","302","竹北市","","","3289","竹北北冠店","新竹縣竹北市縣政九路１６１號","Y","302"
"HL","萊爾富","Q","嘉義縣","613","朴子市","","","3290","朴子松梅店","嘉義縣朴子市松華里牛挑灣３５１號","Y","613"
"HL","萊爾富","N","彰化縣","503","花壇鄉","","","3293","彰縣彰花店","彰化縣花壇鄉中山路一段７２號","Y","503"
"HL","萊爾富","H","桃園市","320","中壢區","","","3296","中壢壢聖店","桃園市中壢區中正路二段３５９號","Y","320"
"HL","萊爾富","A","臺北市","110","信義區","","","3301","北市信誠店","台北市信義區松山路５３７號及５４１巷１號","Y","110"
"HL","萊爾富","K","苗栗縣","351","頭份市","","","3315","苗縣頭軒店","苗栗縣頭份市忠孝二路１２８號","Y","351"
"HL","萊爾富","G","宜蘭縣","260","宜蘭市","","","3316","宜蘭校舍店","宜蘭縣宜蘭市東村里１６鄰陽明二路６９號","Y","260"
"HL","萊爾富","F","新北市","235","中和區","","","3318","北縣自治店","新北市中和區自治街３８號及４０號","Y","235"
"HL","萊爾富","B","臺中市","436","清水區","","","3321","中縣甲南店","台中市清水區菁埔里中山路５６３號","Y","436"
"HL","萊爾富","N","彰化縣","510","員林市","","","2277","彰縣彰誠店","彰化縣員林市中山南路３８、４０號","Y","510"
"HL","萊爾富","H","桃園市","334","八德區","","","2279","桃縣桃勇店","桃園市八德區東勇街４０２號","Y","334"
"HL","萊爾富","E","高雄市","807","三民區","","","2282","高市高順店","高雄市三民區建工路５８２號","Y","807"
"HL","萊爾富","H","桃園市","337","大園區","","","2283","桃縣桃心店","桃園市大園區埔心街１８-１、２０號","Y","337"
"HL","萊爾富","A","臺北市","100","中正區","","","2284","北市正台店","台北市中正區常德街１號","Y","100"
"HL","萊爾富","D","臺南市","700","中西區","","","2290","台南南新店","台南市中西區西門路一段５８０號","Y","700"
"HL","萊爾富","F","新北市","238","樹林區","","","2291","北縣樹興店","新北市樹林區千歲街９０號","Y","238"
"HL","萊爾富","F","新北市","223","石碇區","","","2292","北縣碇晨店","新北市石碇區碇坪路一段１３０號１樓","Y","223"
"HL","萊爾富","H","桃園市","330","桃園區","","","2295","桃市桃亨店","桃園市桃園區大興西路二段８號","Y","330"
"HL","萊爾富","F","新北市","238","樹林區","","","2298","北縣樹愛店","新北市樹林區保安街一段１８-３號","Y","238"
"HL","萊爾富","F","新北市","247","蘆洲區","","","2301","北縣蘆平店","新北市蘆洲區永平街３０號","Y","247"
"HL","萊爾富","F","新北市","241","三重區","","","2303","北縣重玉店","新北市三重區中央北路１３２號","Y","241"
"HL","萊爾富","F","新北市","249","八里區","","","2306","北縣八里店","新北市八里區中山路一段１７７號","Y","249"
"HL","萊爾富","H","桃園市","335","大溪區","","","2311","桃縣桃東店","桃園市大溪區復興路二段７６３號","Y","335"
"HL","萊爾富","F","新北市","221","汐止區","","","2312","北縣五堵店","新北市汐止區保一街４１號","Y","221"
"HL","萊爾富","F","新北市","251","淡水區","","","2314","北縣淡金店","新北市淡水區淡金路１８號","Y","251"
"HL","萊爾富","H","桃園市","338","蘆竹區","","","2315","桃縣桃山店","桃園市蘆竹區海山路一段１３號","Y","338"
"HL","萊爾富","A","臺北市","106","大安區","","","2316","北市安國店","台北市大安區光復南路２９０巷２５號、２５-１號","Y","106"
"HL","萊爾富","F","新北市","251","淡水區","","","2318","北縣淡俊店","新北市淡水區北新路１３７、１３９號１F","Y","251"
"HL","萊爾富","F","新北市","241","三重區","","","2321","北縣重鑫店","新北市三重區大同南路１５３、１５３-１號","Y","241"
"HL","萊爾富","H","桃園市","338","蘆竹區","","","2322","桃縣桃竹店","桃園市蘆竹區大華街６９-１、６９-２號","Y","338"
"HL","萊爾富","F","新北市","248","五股區","","","2325","北縣五泰店","新北市五股區西雲路１號","Y","248"
"HL","萊爾富","B","臺中市","406","北屯區","","","2329","台中中清店","台中市北屯區中清路二段９５０號","Y","406"
"HL","萊爾富","F","新北市","220","板橋區","","","2333","北縣板寧店","新北市板橋區江寧路３段５３號","Y","220"
"HL","萊爾富","H","桃園市","334","八德區","","","2336","八德桃德店","桃園市八德區中山路４２號","Y","334"
"HL","萊爾富","H","桃園市","326","楊梅區","","","2337","桃縣桃富店","桃園市楊梅區民富路一段３６８、３７０號","Y","326"
"HL","萊爾富","F","新北市","220","板橋區","","","2342","北縣板震店","新北市板橋區中山路１段５０巷５號","Y","220"
"HL","萊爾富","P","雲林縣","637","崙背鄉","","","2346","雲縣雲鑽店","雲林縣崙背鄉南光路４號、中山路２６５、２６７號","Y","637"
"HL","萊爾富","H","桃園市","320","中壢區","","","2348","中壢桃威店","桃園市中壢區延平路２６８、２７０號","Y","320"
"HL","萊爾富","F","新北市","241","三重區","","","2349","北縣重永店","新北市三重區永福街１１號","Y","241"
"HL","萊爾富","F","新北市","231","新店區","","","2353","北縣新元店","新北市新店區中興路３段３０４號","Y","231"
"HL","萊爾富","H","桃園市","320","中壢區","","","2355","中壢桃江店","桃園市中壢區中園路二段５４４號","Y","320"
"HL","萊爾富","F","新北市","242","新莊區","","","2362","北縣莊廣店","新北市新莊區化成路８５號","Y","242"
"HL","萊爾富","H","桃園市","326","楊梅區","","","2363","桃縣桃岡店","桃園市楊梅區成功路２號","Y","326"
"HL","萊爾富","P","雲林縣","631","大埤鄉","","","2364","雲縣雲發店","雲林縣大埤鄉尚義村延平路三段５８２、５８４號","Y","631"
"HL","萊爾富","F","新北市","236","土城區","","","2367","北縣城正店","新北市土城區中正路８號","Y","236"
"HL","萊爾富","K","苗栗縣","356","後龍鎮","","","2369","苗縣苗華店","苗栗縣後龍鎮光華路４２１號","Y","356"
"HL","萊爾富","H","桃園市","333","龜山區","","","2375","桃縣桃貿店","桃園市龜山區中興路２６５號","Y","333"
"HL","萊爾富","F","新北市","234","永和區","","","2380","北縣永富店","新北市永和區永平路１６４號","Y","234"
"HL","萊爾富","A","臺北市","116","文山區","","","2385","北市文福店","台北市文山區景福街２３０巷２號","Y","116"
"HL","萊爾富","A","臺北市","103","大同區","","","2389","北市同吉店","台北市大同區昌吉街６３號","Y","103"
"HL","萊爾富","F","新北市","248","五股區","","","2390","北縣五股店","新北市五股區五權路４２之１號","Y","248"
"HL","萊爾富","B","臺中市","420","豐原區","","","2396","豐原辰光店","台中市豐原區安康路１００號","Y","420"
"HL","萊爾富","A","臺北市","114","內湖區","","","2397","北市權湖店","台北市內湖區民權東路六段５８號","Y","114"
"HL","萊爾富","F","新北市","235","中和區","","","2398","北縣和泰店","新北市中和區泰和街１０號","Y","235"
"HL","萊爾富","F","新北市","241","三重區","","","2399","北縣重民店","新北市三重區三陽路５９號","Y","241"
"HL","萊爾富","H","桃園市","338","蘆竹區","","","2401","桃縣桃工店","桃園市蘆竹區南工路一段１４號","Y","338"
"HL","萊爾富","F","新北市","220","板橋區","","","2403","北縣板龍店","新北市板橋區龍興街７３巷２、４號１樓","Y","220"
"HL","萊爾富","A","臺北市","104","中山區","","","2407","北市山寧店","台北市中山區長安東路二段１７１-７號","Y","104"
"HL","萊爾富","J","新竹縣","302","竹北市","","","2411","竹北竹振店","新竹縣竹北市中華路３４８號","Y","302"
"HL","萊爾富","Q","嘉義縣","602","番路鄉","","","2417","嘉縣嘉路店","嘉義縣番路鄉下坑村下坑４６號","Y","602"
"HL","萊爾富","A","臺北市","116","文山區","","","2419","北市文武店","台北市文山區羅斯福路五段２０３號","Y","116"
"HL","萊爾富","A","臺北市","106","大安區","","","2421","北市安復店","台北市大安區復興南路一段１３５巷２１號","Y","106"
"HL","萊爾富","F","新北市","220","板橋區","","","2422","北縣板億店","新北市板橋區大觀路３段１６０巷３１弄１號","Y","220"
"HL","萊爾富","A","臺北市","104","中山區","","","2425","北市山華店","台北市中山區長春路２０８號","Y","104"
"HL","萊爾富","H","桃園市","333","龜山區","","","2428","桃縣桃亞店","桃園市龜山區文化二路１５５號","Y","333"
"HL","萊爾富","F","新北市","249","八里區","","","2442","北縣商港店","新北市八里區商港路４６、４８號","Y","249"
"HL","萊爾富","H","桃園市","320","中壢區","","","2449","中壢桃尚店","桃園市中壢區新生路６３２號","Y","320"
"HL","萊爾富","A","臺北市","105","松山區","","","2451","北市松華店","台北市松山區南京東路五段３４號","Y","105"
"HL","萊爾富","A","臺北市","100","中正區","","","2457","北市正泉店","台北市中正區泉州街３１、３３號、寧波西街１０４號一樓","Y","100"
"HL","萊爾富","Q","嘉義縣","603","梅山鄉","","","2462","嘉縣嘉梅店","嘉義縣梅山鄉中山路５７９號","Y","603"
"HL","萊爾富","N","彰化縣","514","溪湖鎮","","","2466","彰縣彰湖店","彰化縣溪湖鎮東溪里員鹿路一段２５３號","Y","514"
"HL","萊爾富","H","桃園市","330","桃園區","","","2477","桃市桃鼎店","桃園市桃園區國聖一街１６６號","Y","330"
"HL","萊爾富","A","臺北市","106","大安區","","","2479","北市安華店","台北市大安區延吉街１３１巷４３號","Y","106"
